Date,open,high,low,close,EMA_50,EMA_200,EMA_5,EMA_15,returns,regime_label
2025-11-04 17:55:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25603.294082291,25678.9955317096,25585.3496504433,25585.741267381334,0.0,1
2025-11-04 18:00:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25602.59037747077,25678.063731487364,25585.34963675387,25585.692310130544,0.0,1
2025-11-04 18:05:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25601.914268917997,25677.141202909133,25585.349627627584,25585.6494725361,0.0,1
2025-11-04 18:10:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25601.26467442611,25676.22785371974,25585.34962154339,25585.61198964096,0.0,1
2025-11-04 18:15:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25600.64055422803,25675.323592581983,25585.349617487263,25585.57919210772,0.0,1
2025-11-04 18:20:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25600.040909331838,25674.42832906749,25585.349614783176,25585.55049426613,0.0,1
2025-11-04 18:25:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25599.464779921764,25673.541973647665,25585.34961298045,25585.525383654734,0.0,1
2025-11-04 18:30:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25598.91124382189,25672.664437684754,25585.34961177864,25585.50341186977,0.0,1
2025-11-04 18:35:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25598.37941502005,25671.795633422968,25585.349610977428,25585.48418655792,0.0,1
2025-11-04 18:40:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25597.86844224966,25670.935473979705,25585.349610443285,25585.46736441005,0.0,1
2025-11-04 18:45:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25597.377507627123,25670.083873336876,25585.349610087196,25585.452645030677,0.0,1
2025-11-04 18:50:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25596.90582534273,25669.24074633228,25585.3496098498,25585.439765573712,0.0,1
2025-11-04 18:55:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25596.45264040282,25668.406008651116,25585.349609691533,25585.428496048877,0.0,1
2025-11-04 19:00:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25596.017227421336,25667.579576817523,25585.349609586025,25585.41863521464,0.0,1
2025-11-04 19:05:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25595.59888945873,25666.761368186257,25585.349609515688,25585.410006984683,0.0,1
2025-11-04 19:10:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25595.19695690643,25665.951300934405,25585.349609468794,25585.40245728347,0.0,1
2025-11-04 19:15:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25594.810786415004,25665.14929405322,25585.34960943753,25585.395851294918,0.0,1
2025-11-04 19:20:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25594.439759864417,25664.355267340005,25585.34960941669,25585.390071054924,0.0,1
2025-11-04 19:25:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25594.083283374635,25663.569141390104,25585.349609402798,25585.38501334493,0.0,1
2025-11-04 19:30:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25593.740786355043,25662.79083758896,25585.34960939353,25585.380587848693,0.0,1
2025-11-04 19:35:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25593.41172059112,25662.020278104246,25585.349609387355,25585.37671553948,0.0,1
2025-11-04 19:40:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25593.09555936696,25661.257385878085,25585.34960938324,25585.37332726892,0.0,1
2025-11-04 19:45:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25592.79179662218,25660.50208461935,25585.349609380493,25585.37036253218,0.0,1
2025-11-04 19:50:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25592.4999461419,25659.754298796022,25585.349609378667,25585.36776838753,0.0,1
2025-11-04 19:55:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25592.219540778493,25659.01395362766,25585.349609377445,25585.365498510964,0.0,1
2025-11-04 20:00:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25591.95013170385,25658.280975077883,25585.34960937663,25585.363512368967,0.0,1
2025-11-04 20:05:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25591.691287690952,25657.55528984701,25585.34960937609,25585.36177449472,0.0,1
2025-11-04 20:10:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25591.44259442366,25656.836825364702,25585.349609375728,25585.36025385476,0.0,1
2025-11-04 20:15:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25591.20365383352,25656.12550978272,25585.349609375487,25585.358923294785,0.0,1
2025-11-04 20:20:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25590.9740834626,25655.42127196772,25585.349609375327,25585.35775905481,0.0,1
2025-11-04 20:25:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25590.75351585132,25654.724041494163,25585.34960937522,25585.35674034484,0.0,1
2025-11-04 20:30:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25590.54159795029,25654.03374863726,25585.349609375146,25585.35584897361,0.0,1
2025-11-04 20:35:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25590.33799055518,25653.350324365994,25585.349609375106,25585.35506902378,0.0,1
2025-11-04 20:40:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25590.1423677638,25652.67370033624,25585.349609375076,25585.35438656768,0.0,1
2025-11-04 20:45:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25589.95441645444,25652.00380888389,25585.34960937505,25585.353789418597,0.0,1
2025-11-04 20:50:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25589.773835784657,25651.34058301813,25585.34960937504,25585.353266913145,0.0,1
2025-11-04 20:55:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25589.60033670977,25650.68395641472,25585.34960937503,25585.35280972088,0.0,1
2025-11-04 21:00:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25589.43364152017,25650.033863409342,25585.349609375025,25585.35240967764,0.0,1
2025-11-04 21:05:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25589.27348339683,25649.39023899109,25585.34960937501,25585.35205963981,0.0,1
2025-11-04 21:10:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25589.11960598421,25648.753018795916,25585.34960937501,25585.35175335671,0.0,1
2025-11-04 21:15:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25588.97176297993,25648.122139100185,25585.34960937501,25585.351485358995,0.0,1
2025-11-04 21:20:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25588.82971774052,25647.497536814364,25585.34960937501,25585.351250861,0.0,1
2025-11-04 21:25:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25588.69324290266,25646.87914947666,25585.34960937501,25585.35104567525,0.0,1
2025-11-04 21:30:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25588.56212001922,25646.266915246797,25585.34960937501,25585.35086613772,0.0,1
2025-11-04 21:35:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25588.436139209647,25645.660772899813,25585.34960937501,25585.350709042377,0.0,1
2025-11-04 21:40:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25588.315098823976,25645.060661819967,25585.34960937501,25585.35057158396,0.0,1
2025-11-04 21:45:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25588.198805120097,25644.466521994647,25585.34960937501,25585.35045130784,0.0,1
2025-11-04 21:50:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25588.087071953625,25643.878294008384,25585.34960937501,25585.350346066232,0.0,1
2025-11-04 21:55:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25587.979720479954,25643.29591903691,25585.34960937501,25585.35025397983,0.0,1
2025-11-04 22:00:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25587.876578868,25642.71933884127,25585.34960937501,25585.350173404226,0.0,1
2025-11-04 22:05:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25587.77748202513,25642.148495762005,25585.34960937501,25585.35010290057,0.0,1
2025-11-04 22:10:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25587.68227133297,25641.58333271338,25585.34960937501,25585.350041209877,0.0,1
2025-11-04 22:15:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25587.590794393444,25641.02379317768,25585.34960937501,25585.349987230515,0.0,1
2025-11-04 22:20:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25587.50290478488,25640.469821199546,25585.34960937501,25585.34993999857,0.0,1
2025-11-04 22:25:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25587.418461827627,25639.921361380395,25585.34960937501,25585.349898670625,0.0,1
2025-11-04 22:30:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25587.337330358896,25639.37835887288,25585.34960937501,25585.349862508672,0.0,1
2025-11-04 22:35:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25587.259380516392,25638.84075937539,25585.34960937501,25585.34983086696,0.0,1
2025-11-04 22:40:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25587.184487530456,25638.308509126637,25585.34960937501,25585.349803180467,0.0,1
2025-11-04 22:45:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25587.11253152436,25637.78155490025,25585.34960937501,25585.349778954784,0.0,1
2025-11-04 22:50:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25587.043397322424,25637.259843999505,25585.34960937501,25585.34975775731,0.0,1
2025-11-04 22:55:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25586.976974265664,25636.743324252,25585.34960937501,25585.349739209523,0.0,1
2025-11-04 23:00:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25586.913156034658,25636.231944004467,25585.34960937501,25585.34972298021,0.0,1
2025-11-04 23:05:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25586.85184047938,25635.72565211761,25585.34960937501,25585.34970877956,0.0,1
2025-11-04 23:10:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25586.79292945568,25635.22439796097,25585.34960937501,25585.349696353987,0.0,1
2025-11-04 23:15:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25586.7363286682,25634.72813140788,25585.34960937501,25585.34968548161,0.0,1
2025-11-04 23:20:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25586.68194751945,25634.23680283044,25585.34960937501,25585.34967596829,0.0,1
2025-11-04 23:25:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25586.629698964767,25633.75036309457,25585.34960937501,25585.34966764413,0.0,1
2025-11-04 23:30:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25586.57949937301,25633.268763555072,25585.34960937501,25585.349660360487,0.0,1
2025-11-04 23:35:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25586.5312683927,25632.791956050794,25585.34960937501,25585.3496539873,0.0,1
2025-11-04 23:40:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25586.484928823375,25632.31989289979,25585.34960937501,25585.349648410764,0.0,1
2025-11-04 23:45:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25586.44040649207,25631.85252689457,25585.34960937501,25585.34964353129,0.0,1
2025-11-04 23:50:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25586.39763013454,25631.38981129736,25585.34960937501,25585.34963926176,0.0,1
2025-11-04 23:55:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25586.356531281224,25630.93169983545,25585.34960937501,25585.349635525912,0.0,1
2025-11-05 00:00:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25586.317044147647,25630.478146696543,25585.34960937501,25585.34963225705,0.0,1
2025-11-05 00:05:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25586.279105529116,25630.02910652419,25585.34960937501,25585.349629396795,0.0,1
2025-11-05 00:10:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25586.24265469954,25629.58453441325,25585.34960937501,25585.34962689407,0.0,1
2025-11-05 00:15:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25586.207633314265,25629.14438590541,25585.34960937501,25585.349624704184,0.0,1
2025-11-05 00:20:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25586.173985316647,25628.708616984717,25585.34960937501,25585.349622788035,0.0,1
2025-11-05 00:25:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25586.141656848347,25628.277184073177,25585.34960937501,25585.349621111407,0.0,1
2025-11-05 00:30:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25586.11059616312,25627.85004402643,25585.34960937501,25585.34961964436,0.0,1
2025-11-05 00:35:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25586.080753543974,25627.4271541294,25585.34960937501,25585.349618360688,0.0,1
2025-11-05 00:40:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25586.05208122363,25627.00847209205,25585.34960937501,25585.34961723748,0.0,1
2025-11-05 00:45:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25586.024533308,25626.59395604511,25585.34960937501,25585.349616254665,0.0,1
2025-11-05 00:50:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25585.998065702785,25626.18356453596,25585.34960937501,25585.349615394705,0.0,1
2025-11-05 00:55:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25585.972636042872,25625.77725652441,25585.34960937501,25585.34961464224,0.0,1
2025-11-05 01:00:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25585.948203624524,25625.374991378645,25585.34960937501,25585.349613983835,0.0,1
2025-11-05 01:05:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25585.92472934023,25624.97672887115,25585.34960937501,25585.34961340773,0.0,1
2025-11-05 01:10:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25585.902175616106,25624.582429174672,25585.34960937501,25585.34961290364,0.0,1
2025-11-05 01:15:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25585.88050635175,25624.19205285826,25585.34960937501,25585.34961246256,0.0,1
2025-11-05 01:20:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25585.859686862463,25623.805560883306,25585.34960937501,25585.34961207661,0.0,1
2025-11-05 01:25:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25585.839683823742,25623.42291459964,25585.34960937501,25585.34961173891,0.0,1
2025-11-05 01:30:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25585.82046521791,25623.044075741684,25585.34960937501,25585.349611443424,0.0,1
2025-11-05 01:35:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25585.802000282893,25622.669006424603,25585.34960937501,25585.349611184876,0.0,1
2025-11-05 01:40:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25585.784259462976,25622.29766914053,25585.34960937501,25585.34961095864,0.0,1
2025-11-05 01:45:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25585.767214361487,25621.93002675481,25585.34960937501,25585.349610760684,0.0,1
2025-11-05 01:50:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25585.750837695352,25621.566042502272,25585.34960937501,25585.349610587476,0.0,1
2025-11-05 01:55:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25585.735103251416,25621.205679983595,25585.34960937501,25585.349610435915,0.0,1
2025-11-05 02:00:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25585.7199858445,25620.848903161623,25585.34960937501,25585.3496103033,0.0,1
2025-11-05 02:05:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25585.705461277063,25620.49567635778,25585.34960937501,25585.349610187262,0.0,1
2025-11-05 02:10:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25585.691506300514,25620.1459642485,25585.34960937501,25585.34961008573,0.0,1
2025-11-05 02:15:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25585.678098577948,25619.799731861694,25585.34960937501,25585.34960999689,0.0,1
2025-11-05 02:20:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25585.66521664842,25619.456944573278,25585.34960937501,25585.349609919154,0.0,1
2025-11-05 02:25:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25585.6528398926,25619.11756810364,25585.34960937501,25585.34960985113,0.0,1
2025-11-05 02:30:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25585.64094849976,25618.781568514303,25585.34960937501,25585.349609791618,0.0,1
2025-11-05 02:35:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25585.62952343604,25618.44891220446,25585.34960937501,25585.34960973954,0.0,1
2025-11-05 02:40:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25585.61854641404,25618.11956590765,25585.34960937501,25585.34960969397,0.0,1
2025-11-05 02:45:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25585.60799986349,25617.793496688424,25585.34960937501,25585.3496096541,0.0,1
2025-11-05 02:50:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25585.59786690316,25617.47067193904,25585.34960937501,25585.34960961921,0.0,1
2025-11-05 02:55:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25585.58813131382,25617.15105937621,25585.34960937501,25585.349609588684,0.0,1
2025-11-05 03:00:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25585.5787775123,25616.834627037897,25585.34960937501,25585.34960956197,0.0,1
2025-11-05 03:05:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25585.56979052652,25616.52134328006,25585.34960937501,25585.349609538604,0.0,1
2025-11-05 03:10:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25585.56115597156,25616.211176773544,25585.34960937501,25585.349609518154,0.0,1
2025-11-05 03:15:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25585.5528600266,25615.904096500923,25585.34960937501,25585.34960950026,0.0,1
2025-11-05 03:20:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25585.544889412813,25615.600071753404,25585.34960937501,25585.3496094846,0.0,1
2025-11-05 03:25:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25585.53723137212,25615.29907212775,25585.34960937501,25585.3496094709,0.0,1
2025-11-05 03:30:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25585.52987364674,25615.001067523248,25585.34960937501,25585.349609458917,0.0,1
2025-11-05 03:35:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25585.52280445961,25614.70602813869,25585.34960937501,25585.349609448425,0.0,1
2025-11-05 03:40:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25585.516012495515,25614.4139244694,25585.34960937501,25585.349609439247,0.0,1
2025-11-05 03:45:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25585.509486882947,25614.124727304286,25585.34960937501,25585.34960943121,0.0,1
2025-11-05 03:50:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25585.503217176756,25613.838407722906,25585.34960937501,25585.349609424185,0.0,1
2025-11-05 03:55:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25585.49719334139,25613.554937092576,25585.34960937501,25585.34960941804,0.0,1
2025-11-05 04:00:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25585.491405734865,25613.27428706554,25585.34960937501,25585.349609412657,0.0,1
2025-11-05 04:05:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25585.485845093302,25612.996429576084,25585.34960937501,25585.34960940795,0.0,1
2025-11-05 04:10:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25585.480502516115,25612.721336837767,25585.34960937501,25585.34960940383,0.0,1
2025-11-05 04:15:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25585.47536945176,25612.448981340625,25585.34960937501,25585.349609400226,0.0,1
2025-11-05 04:20:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25585.47043768404,25612.179335848432,25585.34960937501,25585.34960939707,0.0,1
2025-11-05 04:25:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25585.465699318986,25611.91237339596,25585.34960937501,25585.349609394318,0.0,1
2025-11-05 04:30:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25585.46114677216,25611.6480672863,25585.34960937501,25585.3496093919,0.0,1
2025-11-05 04:35:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25585.456772756585,25611.38639108818,25585.34960937501,25585.349609389785,0.0,1
2025-11-05 04:40:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25585.452570271034,25611.127318633324,25585.34960937501,25585.349609387937,0.0,1
2025-11-05 04:45:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25585.44853258884,25610.87082401384,25585.34960937501,25585.34960938632,0.0,1
2025-11-05 04:50:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25585.44465324712,25610.616881579623,25585.34960937501,25585.349609384903,0.0,1
2025-11-05 04:55:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25585.44092603645,25610.3654659358,25585.34960937501,25585.34960938367,0.0,1
2025-11-05 05:00:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25585.437344990904,25610.116551940173,25585.34960937501,25585.349609382585,0.0,1
2025-11-05 05:05:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25585.433904378515,25609.87011470072,25585.34960937501,25585.34960938164,0.0,1
2025-11-05 05:10:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25585.430598692103,25609.626129573106,25585.34960937501,25585.349609380806,0.0,1
2025-11-05 05:15:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25585.42742264045,25609.3845721582,25585.34960937501,25585.34960938008,0.0,1
2025-11-05 05:20:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25585.42437113985,25609.14541829966,25585.34960937501,25585.34960937945,0.0,1
2025-11-05 05:25:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25585.421439305934,25608.908644081508,25585.34960937501,25585.34960937889,0.0,1
2025-11-05 05:30:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25585.418622445897,25608.674225825725,25585.34960937501,25585.3496093784,0.0,1
2025-11-05 05:35:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25585.415916050963,25608.4421400899,25585.34960937501,25585.349609377976,0.0,1
2025-11-05 05:40:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25585.41331578916,25608.21236366488,25585.34960937501,25585.349609377605,0.0,1
2025-11-05 05:45:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25585.41081749841,25607.984873572444,25585.34960937501,25585.34960937728,0.0,1
2025-11-05 05:50:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25585.40841717985,25607.75964706302,25585.34960937501,25585.349609376997,0.0,1
2025-11-05 05:55:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25585.406110991426,25607.53666161339,25585.34960937501,25585.349609376743,0.0,1
2025-11-05 06:00:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25585.40389524176,25607.315894924453,25585.34960937501,25585.349609376528,0.0,1
2025-11-05 06:05:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25585.40176638424,25607.09732491899,25585.34960937501,25585.34960937634,0.0,1
2025-11-05 06:10:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25585.399721011327,25606.880929739447,25585.34960937501,25585.34960937617,0.0,1
2025-11-05 06:15:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25585.39775584912,25606.66668774577,25585.34960937501,25585.349609376022,0.0,1
2025-11-05 06:20:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25585.395867752093,25606.45457751323,25585.34960937501,25585.3496093759,0.0,1
2025-11-05 06:25:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25585.39405369809,25606.244577830264,25585.34960937501,25585.349609375786,0.0,1
2025-11-05 06:30:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25585.39231078346,25606.036667696382,25585.34960937501,25585.349609375688,0.0,1
2025-11-05 06:35:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25585.390636218424,25605.83082632005,25585.34960937501,25585.3496093756,0.0,1
2025-11-05 06:40:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25585.38902732261,25605.62703311662,25585.34960937501,25585.349609375524,0.0,1
2025-11-05 06:45:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25585.387481520745,25605.425267706258,25585.34960937501,25585.34960937546,0.0,1
2025-11-05 06:50:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25585.38599633856,25605.22550991192,25585.34960937501,25585.3496093754,0.0,1
2025-11-05 06:55:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25585.38456939881,25605.027739757323,25585.34960937501,25585.34960937535,0.0,1
2025-11-05 07:00:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25585.383198417487,25604.83193746496,25585.34960937501,25585.349609375306,0.0,1
2025-11-05 07:05:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25585.381881200134,25604.63808345412,25585.34960937501,25585.34960937527,0.0,1
2025-11-05 07:10:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25585.380615638365,25604.446158338906,25585.34960937501,25585.34960937524,0.0,1
2025-11-05 07:15:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25585.379399706468,25604.25614292633,25585.34960937501,25585.349609375207,0.0,1
2025-11-05 07:20:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25585.378231458177,25604.068018214377,25585.34960937501,25585.349609375186,0.0,1
2025-11-05 07:25:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25585.377109023542,25603.881765390102,25585.34960937501,25585.34960937516,0.0,1
2025-11-05 07:30:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25585.376030605952,25603.697365827767,25585.34960937501,25585.34960937514,0.0,1
2025-11-05 07:35:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25585.37499447925,25603.514801086945,25585.34960937501,25585.34960937512,0.0,1
2025-11-05 07:40:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25585.373998984967,25603.334052910708,25585.34960937501,25585.349609375106,0.0,1
2025-11-05 07:45:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25585.373042529674,25603.155103223788,25585.34960937501,25585.34960937509,0.0,1
2025-11-05 07:50:00+05:30,25594.099609375,25602.19921875,25579.44921875,25585.349609375,25585.372123582438,25602.97793413077,25585.34960937501,25585.34960937508,0.0,1
