Date,open,high,low,close,EMA_50,EMA_200,EMA_5,EMA_15,returns,regime_label,signal,position,strategy_returns,cumulative_returns,cumulative_market,trade_return,target,ml_pred
2025-12-05 09:15:00+05:30,26001.150390625,26050.599609375,25991.849609375,26050.599609375,26011.92928227521,26010.058568790337,26023.766276041675,26015.38085937501,0.0015474609378374,-1,1,1,0.0,0.9980200379754576,1.007315892252244,-0.0,0,0
2025-12-05 13:55:00+05:30,26172.25,26183.80078125,26159.25,26163.55078125,26141.11316533516,26064.495014744967,26176.26720915692,26178.79409550098,-0.0003667731714267,-1,-1,-1,-0.0,0.9976273519896208,1.0116834504729486,-0.0,0,0
2025-12-08 09:15:00+05:30,26158.849609375,26169.19921875,26128.30078125,26159.69921875,26175.985638786693,26176.446463414955,26171.000000000007,26174.53149414061,-0.0006475684100923,-1,-1,-1,-0.0,0.9975530274471964,1.011534519539518,-0.0,0,0
2025-12-08 15:25:00+05:30,25944.05078125,25947.19921875,25918.19921875,25932.80078125,25984.86082447654,26088.361350770807,25946.35462148137,25946.901310304464,-0.0004740327965654,-1,-1,-1,-0.0,0.9972384285518644,1.0027608864773947,-0.0,0,0
2025-12-09 10:25:00+05:30,25839.80078125,25845.0,25820.55078125,25822.0,25866.59495729925,25928.13443367301,25811.73382720186,25810.62810250599,-0.000698558273078,1,1,1,-0.0,0.9972384285518644,0.9984764788437624,-0.0009391216791883,0,0
2025-12-09 10:30:00+05:30,25822.349609375,25827.349609375,25796.849609375,25797.75,25863.895155052225,25926.83707612403,25807.07255146791,25809.018339692742,-0.0009391216791883,1,-1,-1,-0.0009391216791883,0.9963019003242916,0.9975387879363208,0.0,0,0
2025-12-09 10:40:00+05:30,25812.849609375,25820.349609375,25806.349609375,25811.849609375,25859.88193156445,25924.557209115967,25809.660066277407,25809.64923419835,1.1577302252430144e-05,1,1,1,0.0,0.9957689180066348,0.9980839869263995,-0.000437738027146,0,0
2025-12-09 10:45:00+05:30,25812.75,25813.849609375,25796.5,25800.55078125,25857.555219787413,25923.32331431133,25806.62363793494,25808.51192757981,-0.000437738027146,1,-1,-1,-0.000437738027146,0.9953330320849731,0.9976470876110364,0.0,0,0
2025-12-09 10:55:00+05:30,25797.55078125,25830.099609375,25794.94921875,25829.19921875,25854.187976339712,25921.14920286734,25812.16562727664,25809.91519894782,0.0012210391218572,1,1,1,0.0,0.9954430395950208,0.9987548558319091,-0.0,0,0
2025-12-09 14:15:00+05:30,25884.650390625,25886.099609375,25851.25,25859.0,25875.430691258047,25906.72805644146,25878.868131555893,25884.024416800374,-0.0010237391589885,-1,-1,-1,-0.0,0.9953043126423478,0.999907182496354,0.0,0,0
2025-12-10 09:15:00+05:30,25863.900390625,25893.150390625,25833.80078125,25880.55078125,25840.58395453248,25846.155617907632,25852.81640625,25844.149414062515,0.0016100330608572,1,1,1,0.0,0.9966071728531912,1.0007405009139374,-0.0,0,0
2025-12-10 10:50:00+05:30,25890.44921875,25891.69921875,25856.650390625,25859.400390625,25874.456328710698,25856.05010256593,25893.9643891047,25899.766708630053,-0.0012185272876034,-1,-1,-1,-0.0,0.99564830964686,0.9999226646674256,0.0,0,0
2025-12-10 13:20:00+05:30,25827.400390625,25832.0,25820.19921875,25829.69921875,25835.417054936912,25847.659598936167,25814.540148098527,25811.2367777014,0.0001064779264754,1,1,1,0.0,0.9965762018243626,0.9987741896650524,-0.0,0,0
2025-12-10 13:55:00+05:30,25817.150390625,25817.150390625,25793.80078125,25795.19921875,25831.9633265638,25845.9264889129,25812.578944067383,25815.898745207764,-0.000805732152541,1,-1,-1,-0.0,0.9968309070776696,0.9974401551781764,0.0,0,0
2025-12-11 09:15:00+05:30,25777.44921875,25794.650390625,25727.900390625,25757.099609375,25743.22670318469,25753.218494232213,25747.46679687501,25744.456542968765,0.0005612949144997,1,1,1,0.0,0.998032721863442,0.9959669321972272,-0.0,0,0
2025-12-11 09:40:00+05:30,25719.55078125,25726.69921875,25693.30078125,25712.25,25745.79243134005,25753.48122634522,25742.827321244866,25748.84273619952,-0.000357647762059,1,-1,-1,-0.0,0.9987108095711998,0.994232702468846,0.0,0,0
